reviews,sentiment
Did the trick without spending a fortune.,1.0
"I have only had  speaker for one week,  but I  absolutely love it.  Sounds great at any volume(maybe distorts a tiny little bit a full blast) but turn down one notch and it sounds loud and clear",1.0
Perfect,1.0
Well built cable!,1.0
For outdoor and biking<br />Very good and bass is great.,1.0
I swear by these.  They have the best bass I have found in cheap earbuds.  In addition they last a long time.. I would definitely recommend to anyone who wants decent sound quality at a low price.,1.0
They where what I wanted and fit on like a glove,1.0
Gets the job done good quality and inexpensive,1.0
Charger works fine.  Arrived ahead of schedule...very satisfied!,1.0
a,1.0
"I live in a very remote area in western Minnesota on a farm and I pick up 65 channels from up to 250 miles! Yes! 250! I verified the call letters I was getting and looked them up. I live on a farm in a open area, and put this antenna on a tripod with a 20 foot pole on my roof. The trick is pointing it to the direction you want the different channels.",1.0
Great product!  Arrived on time~,1.0
very nice sound and the color changing is very cute and works well for a night light when listening to tunes in bed.,1.0
Great,1.0
great one i like it,1.0
Did I tell you these were the best? nuff said,1.0
"I used this speaker all the way from Atlanta to Los Angeles in a moving truck. It was perfect and never ran out of battery. I charged it each night and it rocked through full days of driving.<br /><br />The Bluetooth phone speaker was great as well, but a little more difficult to hear in a loud truck. I had to hold it to my ear.",1.0
"Worked as described, no issues and great picture.",1.0
was exact replacement,1.0
works perfect,1.0
"Great mount, easy to set up and nice space for running lines behind the TV.",1.0
"Great product. One was missing a screw, but I had a screw I could use. Otherwise as expected product. Delivered before promise date.",1.0
"Pretty good earphone for your money, build quality is good (minus some glue left seeped out of the seams), the sound quality is superb, very tight base and wide sound stage. The cable is one of the best non tangle design I've used.",1.0
Great value,1.0
"Good it works well, helped my cable modem signal level",1.0
These cables worked well and are a very good quality.,1.0
"Seller offered a free diver mp3 player for a review. I purchased one for myself over a month ago and used several times in the pool. I swim regularly in local YMCA and sometimes got a bit bored of swim drills. Need a good mp3 player that I can listen radio or music.  The diver meets my needs and fits the bill.  Pros: 1) Reasonable priced. 2) Sounds loud and clean in the water. But you need to make sure you push the earbud all the way in. Cons: 1) After several laps, the earbud could still come loose. But you can simply adjust it a little bit and continue the lap. Not a big deal for me. 2) Player freezed one time reading a song. There is no way to reset other than just waiting for the battery to drain out. Overall, give it a try. Hopefully it works for you.  If not, simply return it.",1.0
"The Levin® Waterproof Bluetooth Bluetooth 4.0 IP65 Portable Speaker is exactly as depicted in photos and described in the sales promo; repetition is unnecessary.<br /><br />PROS:<br />Elegant sleek stylish design.<br />Feels substantial and well built.<br />Non-slip rubber casing.<br />Dual 3W speakers with enhanced Bass.<br />Accessible and well marked controls, covered by rubber flap.<br />Easy Bluetooth pairing with mobile phone.<br />Rapid charging - average 4 hours.<br />Relatively loud for its size.<br />Portable and comes with a lanyard to hang anywhere.<br />Dust/dirt proof, water resistant and waterproof to a depth of 6 ft.<br />Accessible and well marked controls.<br />USB and Audio Auxiliary cables provided.<br /><br />CONS:<br />Sub-optimal sound; good high and mid-range but average quality bass (to be expected in portable mini speakers).<br />Poor function as a speakerphone - voice pickup not very clear.<br /><br />In conclusion, I like the design but expected better sound from this &#34;super Bass&#34; dual speakers box. But it is superior to many similar mini speakers on the market today. In my experience, the phone function is unreliable and should have been omitted.<br /><br />I received a free coupon for a complimentary sample provided for testing & evaluation. It did not influence my opinion or rating. I have no obligation to write a review. This is not a barter deal. I have no financial or personal connection with the manufacturer, seller or their employees.",1.0
"Exactly what I expected, but then again I am loyal to Wineguard and have been very satisfied with their products. They have very good price to features/functionality.",1.0
Love the Caseling Hard Case for my Bose dock.  It's perfect and just the right size for the attachments.  Good quality as well.  Highly recommend it.,1.0
Great!,1.0
Work great.,1.0
Product was as described and arrived in a timely manner.,1.0
"This is a little powerhouse!  I have a workshop in the garage and this is perfect!  If any calls come thru while I am using it, I can answer and as soon as I hang up, it goes back to music.  Battery lasts a good time compared to my previous one ( different manufacturer) .  Stays synced up if I pause to do something else.",1.0
Love it😄,1.0
satisfied,1.0
"TL;DR<br /> - I ordered both the Sennheiser Urbanite XLs and the Sennheiser Momentums and compared them for 30 days.<br /> - These are two quality, well-priced pairs of headphones.<br /> - I chose to keep the Urbanites, and return the momentums, for two key reasons:<br /> --- The Urbanites are the most comfortable pair of headphones I've ever worn, while the momentums put enough pressure on my ears that I need a break after over an hour of listening.<br />  --- The Urbanites are more portable, and can be safely tossed in a backpack without a case<br /> - The differences between the two pairs aren't in quality. Rather, there are some specific characteristics for each pair that will make some people happier with one pair or the other. A full comparison is below.<br /> - I ordered both pairs USED off of Amazon, each for around $40 off the new price. The packaging was opened but the two pairs were otherwise impeccable.<br />---------------------------------------------------------<br />SOUND<br />Urbanites:  8.5<br />Momentums:  9<br />The overall sound quality was excellent in both pairs. As a former Bose employee, I can say that each of this options will give you the kind of sound you would expect out of a $300 to $400 pair of headphones. The biggest difference between them (and, generally, between any similar-quality headphones or speakers) was the equalization. As other review will tell you, the Urbanites really emphasize the mid bass a somewhat emphasize the deep bass, while the Momentums emphasize the mid range. After adjusting the equalization to account for this, the sound quality was quite similar. I still found the Urbanites to be somewhat tinny at the very top of its high range, but overall, they were both clear, crisp, and gave a very solid performance on a wide variety of tracks.<br /><br />For speech, (in this case, many hours of CS lectures), they were both excellent, and easier to listen to than my external speakers. The Momentums gave a more engrossing experience (which sounded like more like someone was right in front of you), but the Urbanites were actually a touch more comprehensible. I know this because I consistently crank up the lecture speed to 2.0x - 3.0x. With the Urbanites, I could consistently increase the speed an additional notch or two without syllables becoming unclear.<br /><br />SOUND ISOLATION<br />Urbanites:  6<br />Momentums:  9.5<br />In this category, I should emphasize that higher is not necessarily better. The momentums absolutely block out sound, and have a tight seal. While wearing the Momentums, someone right next to me can call for my attention, and I won't notice until they wave their hand. The Urbanites have good isolation (in fact, better than my last pair of phillips), but outside sound can definitely leak in. As someone working in an open office, I do prefer having some sound leak through so I don't enter a conversation around me halfway through having no idea what was going on. In this aspect, the Urbanites are a good balance for me.<br /><br />However, if total isolation is an important part of your listening experience, you will absolutely get more of that out of the Momentums. It should be noted that isolation goes both ways, and you can probably crank up your music a little louder with the Momentums without anyone hearing.<br /><br />COMFORT<br />Urbanites:  10<br />Momentums:  4.5<br />This was the deal-maker for me. I listen to music 80% of the workday, and for several hours a week listening to video lectures. I honestly have never worn a pair of headphones that is as comfortable as the Urbanites are. I can wear them 10 hours a day without any discomfort, which has never been true of other over-ear headphones for me, and certainly not true of any on-ear or in-ear headphones.<br /><br />The Momentums are by no means terrible when you put them on. However, after 1-2 hours of use, for me, I needed a break. The aforementioned tight seal is obtained by putting a reasonable amountof pressure on your temples, and the cups are just slightly too small for my ears. Your experience may vary in this regard, but it's clear that the Urbanites are the winner in the comfort category.<br /><br />AESTHETICS<br />Urbanites:  5<br />Momentums:  7<br />I'm no fashion authority, I'll just give my two cents: I don't really find any pair of over-ear headphones attractive. When they're on your head, you're going to look a little bit like mickey mouse, regardless of what headphones you choose. That said, I did find the momentums to have a nicer, refined look that I could imagine someone wearing in a highly corporate setting without a second glance.<br /><br />DURABILITY<br />Urbanites:  9<br />Momentums:  7 out of the case, 10 in the case<br />The Momentums come with a nice hard-shell case which protects them well. That said, I couldn't bear the thought of anyone throwing them in a backpack without that case. The plastic top and metal sides do feel durable, but their sheer geometry allows stray items to press against their drivers, which are more vulnerable than the Urbanites', and the fact that they don't fold means that throwing your backpack down somewhere could unintentionally cause their aluminum supports to bend.<br /><br />The Urbanites' cups fold in, an awesome feature. Folded, they're less than half the volume of the Momentums' case, and they're in a more protected and flexible position. This, combined with the fact that the whole pair of headphones is incredibly flexible, makes for a remarkably durable set of cans. The drivers themselves also have a hard plastic cage over them underneath the fabric covering, which makes me less worried that stray items will press directly against the drivers and muck with their ability to perform.<br /><br />These are both pairs of headphones that look like they're built to last. If they're just sitting on your desk, I'd even put my money on the Momentums outlasting the Urbanites. However, the Urbanites are built to last inside a backpack, suitcase, or messenger bag without needing a case.<br /><br />Which brings us to...<br /><br />PORTABILITY<br />Urbanites:  9.5<br />Momentums:  7<br />The Momentums' case does deserve some credit here: It's light, it's durable, and it's a lot less bulky than some other headphones you might see. That said, it's still a case, you still have to unzip it, and you still have to adjust your headphones away from the positions that fit your head to the positions that fit the case every time you want to take them anywhere. For someone leaving their headphones at home, this probably isn't a big deal, but for someone constantly throwing them in a backpack and biking to work, it is a bit of a pain. The small folded position and flexibility in the absence of a case make the Urbanites one less thing you have to think about.<br /><br />OVERALL<br />I'm not going to give an overall score: These are different pairs of headphones. The momentums give you an immersive, isolated sound experience, while the Urbanites are more comfortable and more more portable. After my month of testing, I chose the Urbanites.<br /><br />ON BUYING USED<br />These headphones both seemed worth their sticker price, but at the end of the day, I saved around $40 and got headphones that, as far as I could tell, were identical to a new pair. Obviously, your results may and will vary, but the return policy on Amazon is the same with used items as it is for new items, so you aren't necessarily stuck if you get a bad pair. I would definitely buy headphones used from Amazon again.of pressure on your temples, and the cups are just slightly too small for my ears. Your experience may vary in this regard, but it's clear that the Urbanites are the winner in the comfort category.<br /><br />AESTHETICS<br />Urbanites:  5<br />Momentums:  7<br />I'm no fashion authority, I'll just give my two cents: I don't really find any pair of over-ear headphones attractive. When they're on your head, you're going to look a little bit like mickey mouse, regardless of what headphones you choose. That said, I did find the momentums to have a nicer, refined look that I could imagine someone wearing in a highly corporate setting without a second glance.<br /><br />DURABILITY<br />Urbanites:  9<br />Momentums:  7 out of the case, 10 in the case<br />The Momentums come with a nice hard-shell case which protects them well. That said, I couldn't bear the thought of anyone throwing them in a backpack without that case. The plastic top and metal sides do feel durable, but their sheer geometry allows stray items to press against their drivers, which are more vulnerable than the Urbanites', and the fact that they don't fold means that throwing your backpack down somewhere could unintentionally cause their aluminum supports to bend.<br /><br />The Urbanites' cups fold in, an awesome feature. Folded, they're less than half the volume of the Momentums' case, and they're in a more protected and flexible position. This, combined with the fact that the whole pair of headphones is incredibly flexible, makes for a remarkably durable set of cans. The drivers themselves also have a hard plastic cage over them underneath the fabric covering, which makes me less worried that stray items will press directly against the drivers and muck with their ability to perform.<br /><br />These are both pairs of headphones that look like they're built to last. If they're just sitting on your desk, I'd even put my money on the Momentums outlasting the Urbanites. However, the Urbanites are built tolast inside a backpack, suitcase, or messenger bag without needing a case.<br /><br />Which brings us to...<br /><br />PORTABILITY<br />Urbanites:  9.5<br />Momentums:  7<br />The Momentums' case does deserve some credit here: It's light, it's durable, and it's a lot less bulky than some other headphones you might see. That said, it's still a case, you still have to unzip it, and you still have to adjust your headphones away from the positions that fit your head to the positions that fit the case every time you want to take them anywhere. For someone leaving their headphones at home, this probably isn't a big deal, but for someone constantly throwing them in a backpack and biking to work, it is a bit of a pain. The small folded position and flexibility in the absence of a case make the Urbanites one less thing you have to think about.<br /><br />OVERALL<br />I'm not going to give an overall score: These are different pairs of headphones. The momentums give you an immersive, isolated sound experience, while the Urbanites are more comfortable and more more portable. After my month of testing, I chose the Urbanites.<br /><br />ON BUYING USED<br />These headphones both seemed worth their sticker price, but at the end of the day, I saved around $40 and got headphones that, as far as I could tell, were identical to a new pair. Obviously, your results may and will vary, but the return policy on Amazon is the same with used items as it is for new items, so you aren't necessarily stuck if you get a bad pair. I would definitely buy headphones used from Amazon again.",1.0
Great little jam box!,1.0
Excellent Thank You..,1.0
Actually seems thicker than 12 ga!,1.0
They arrived on time and in fine condition.  Wires work or they do not work.  These wires work fine.  I have used them to listen to my TV.,1.0
Works well.,1.0
"This was a great value and a great addition to our theater room.  It was easy to install an hang.  It will take 2 people, because it is so large.",1.0
"These are the best! Always bought either Sony or Verbatim BD-Rs, but my last batch of Sonys were about 75% bad. My Buffalo BD burner either couldn't burn to the disc or the resulting disc was unreadable or only partially readable. The Verbatim discs have thus far been 100% for documents, music and video files.",1.0
Great speaker. I bought these for my desk and they ended up becoming the front channels of the surround set up in my apartment. Great full range!,1.0
"got more then thought, they are comfy",1.0
We needed another remote so my wife and I don't have to share.  It's great.,1.0
As others have stated cable is of good quality and has a nice snug connection on both ends. Really pleased!,1.0
just what i needed,1.0
"With the reviews all over the place I thought this purchases was a gamble. It works flawlessly in my bose sounddock 1, Sony HD radio and even a cheep little ihome.",1.0
"Fantastic value, got these as a deal of the day.  They are my daily gym and lawn mowing earphones.  They are able to take a lot of sweat and abuse, I have got them caught on the mower handle more than a few times and pulled them out of my ears, they still are going strong.<br /><br />There are atleast 3 different sets of ear adjustments to get the best fit.  I can wear these daily sometimes several hours at a time and they don't cause any pain.",1.0
Very nice voice.,1.0
awesome price on a simple piece of tech gear.  It's been in weekly use in my car since purchase and works well.,1.0
More than enough wires youll need.,1.0
Great sound!!  Love it!!,1.0
I have several of these. Easy to set up and sound amazing,1.0
Worked great on my trip ! Each one has room for 2 plugs !,1.0
I love this walkman. I am a senior and I can see the display easily. The device is easy to use and the sound is very good.,1.0
"I was provided a sample to use and write an honest review.<br /><br />I like the Battery1inc slim 2 port travel charger. It is a great solution as traveler's on-the-road charger. It has one 1A port and one 2.1A port. Great for my iPhone and Kindle Fire when out on the road.<br /><br />The charger is very thin and has folding US style AC Prongs. For the traveler it takes very little space in your bag and the folding prongs help it fit more easily in full bags.  The design of the case is very thoughtful. With the prongs folded mine has no rough edges to catch a thread or damage stuff it's packed in with.<br /><br />In use the charger works great with my Kindle Fire or a Windows 8 tablet and my iPhone 6. In the 2.1A port the Kindle fire charges fast as any charger. The same with the iPhone. The charger gets warm to the touch with charging 2 deeply discharged devices. But not uncomfortably warm at all.<br /><br />In conclusion this simple product just works and proves that size matters in travel chargers. Careful design to take little space and not endanger my clothes with sharp edges or corners to cause a pull or run is appreciated by me. This very compact product is simple and gets the job done. That's a 5 star item for me.<br /><br />Hope this helps someone!<br /><br />UPDATE:: Oct 10, 2017:<br />I've been using this for over 2 years it's perfect for when I travel. I am more concerned than ever with saving space in my bags and this charger is perfect in that aspect. It continues to charge my phone and the tablet I travel with very well. The very flat. design has been great and 2 years on I remain very pleased with this charger.",1.0
"Good one. Quality product. However iPods are out of fashion, so I don ot use it anymore!",1.0
Very smart and convinionce design!,1.0
Everything I expected.  Great sound quality. Easy to buy on line and no problems with the shipping.,1.0
"Well constructed, durable and attractive case with the right number of slots.",1.0
"I USED THIS TOOLS FOR OUR 2 HOUSE WIRE & WE HAVE NOT PROBLEM WITH ,I CAN RECOMEND THIS KIT.",1.0
Great product. Works as described. Enjoy the music during the shower.,1.0
It works!! I used this extender to replace a passive extender that was creating signal loss between a 30' HDMI and a 15' HMDI cable. It works perfectly. One of my best Amazon purchases.,1.0
"These sound great, and seem like they're made from high quality materials.",1.0
What a deal! Steal! Eel? Well...the first two.,1.0
Product performed exactly as it stated it would. It removed the scratches on a stainless steel microwave oven.,1.0
"Very Good Deal, and the cd/dvd's even fit..",1.0
Just what I needed!,1.0
HOLY CRAP! These are incredible!,1.0
"Very easy to install. I bought an installed this TV lamp replacement over a year ago, and it is still working great. 5 stars, I highly recommend it!",1.0
Love this product. Worth the price.,1.0
Works well with our iPad 2,1.0
Installed battery and plugged in phone.  Phone repeatedly shut off and back on.  Reseated  battery and repeated many times with no luck.  Hope it worked better for others!  I'm busy/have wasted $7 in worse ways so did not return.,1.0
So helpful to have this!,1.0
Works perfectly,1.0
Just as good as the $20 antenna I purchase for less than half the cost,1.0
Works great,1.0
Does what it should,1.0
As advertised,1.0
They are everything one would expect from a JBL speaker system. Sounds great!,1.0
Works well.,1.0
I like this case quite a bit. It makes organizing DVDs easy and is also great for traveling. We put the favorites DVDs in the pockets right inside the cover and the other DVDs go throughout the book.,1.0
First one worked so well i bought a second for the living room. Great price and product.,1.0
good wire,1.0
"Good product.  And, if you have any problem, the vendor is quick to respond and resolve the issue.  Will buy again.",1.0
I love this radio. Sound quality is amazing and the subwoofer is an added bonus!,1.0
"For years I have stayed away from In-Ear headphones, thinking they were always prone to crappy, tinny sound quality.  Well, I took a $6.15 chance with these puppies, and boy do they fetch that bass!  Clear sound all around with a nice bass kick that almost vibrates your earlobes!  Hard to believe the quality for the price.  Can't go wrong with these.",1.0
great for the price but will sell with the junk mics (gtd audio u-504 uhf wireless) bought for karaoke nights and the mics suck!!!,1.0
Seems like great headphones. The first ones i got had a blown speaker. I called the company and within 2minutes and zero questions later I had new ones in the mail at no cost to me! I was bummed at first but after dealing with their customer service department I am sold on these head phones. Only problem I've noticed is the cord can rub on your shirt causing a scratching noise in the buds. But its not super noticeable. Over all great buy for the money!,1.0
"These are awesome! I work in a very noisy space and these drown out everybody's annoying voice so that I can concentrate on work. And by work I mean writing Amazon reviews and listening to the new Justin Bieber song. Anyway, ace ear buds! Does the job AND more for the price. LOVE IT!",1.0
"Confession....I didn't try these for the express purpose of utilizing them with an android or Samsung device - though I have used them( and still do). You buy BOSE for the sound! It is everything one would want in these type of earphones - comfort, lightness of weight and ease of use. In all of these aspects I would rate them highly. As to the specific use with a phone - I find that the particular feature of accessing phone calls, to be one I rarely if ever use. However, I do use my phone as an mp3 player and for streaming music and for THAT purpose the unparalleled sound of BOSE comes to the fore. Now my main problem is how to keep them out of the hands of my children....",1.0
Use this for my tablet and ASUS T300 2-in-1 netbook to stream Netflix to a larger screen when I'm home or traveling (for the hotel room TVs). Works as intended and have zero complaints.,1.0
Great price on the cable.  It does the job and was a good price.,1.0
Good travel item! I liked the USB option in addition to the 3 prong charger. It worked great until I left it in my hotel :(,1.0
Very good loss-less quality HDMI splitter.,1.0
Noise ISOLATING.  You can also think of it as insulating. They are not... noise cancelling. They sound awesome. The bass is more like BaBaBASS. One of the best wired headsets I have. Right out of the box. I wish it had a fast forward though. It has volume controller and a pause. Can't get it to FF. That would be nice.,1.0
Perfect for what I needed.,1.0
Just perfect,1.0
used this for a coupke weeks when i was on vacation easy to setup,1.0
"These are AWESOME!  Super comfortable, high impact sound.<br />I've tried the trendier,  fancy brands...none compare to these.<br />Happy gal!",1.0
nice and easy to use when chose to charge.,1.0
"5 years later this product is still working well, sound is very good. Using them for rear surrounds in a 7.2 system.",1.0
Easy to operate. Good sound,1.0
worked great.......much better picture than the coaxial cable that i was was using,1.0
Just what we needed,1.0
Works great.  Picked everything in the area on the first try and the picture is crystal clear.,1.0
I use them for exercise and they fit securely.  Most importantly I get good sound from them.,1.0
"I got two sets of these headphones during one of the Amazon specials.  Now, these are not noise reducing but they do have a good sound, are very lightweight, and store in an incredibly tiny mount of space.  The ear cups fold back under the headband reducing the footprint to almost nothing.<br /><br />The best thing, though, is the feel.  They are very comfortable and can be worn (and have been worn) for a full day at work.<br /><br />While the headphones are listed as iPhone headphones, they can be used for android phones.  In the case of LG and Samsung phones, the volume buttons on the headset do not work but the middle button can be pressed to pause the playback and resume it.  Not really a big deal as far as I am concerned.",1.0
It's a wonderful headphone. I didn't tried bose headphones but I think it is better than Dr beats .,1.0
Great for price!,1.0
"These headphones do a good job of noise reduction. The earbuds have a peculiar attachment that does not fit my ear well, but they still work adequately",1.0
"I love this thing. I wouldn't cover the batteries while charging cause they get pretty warm, but the thing charges and powers wonderfully. I used mine in conjunction to an Instapark 10W folding solar panel to charge my phone when I was camping in the desert last winter. Takes some time, but when all the time you has is full of SUN, why not?!",1.0
"I give it 5 starts because the sound quality is the BEST. 100x better than LG tone Infinim which is top.<br />BUT where it lacks is the speaker during calls, you have to talk reallllly loud for the other end to hear you well, like too loud to hold conversations comfortably.<br />BUT these are for jogging! So who cares! Talking will just take more out of you. So I use my lg tone infinim any other time :)<br />If I lose or break then, yes I'd buy another pair the next day.",1.0
Pergect,1.0
"Awesome product, easy to install, multiple uses.",1.0
Good product. Good service,1.0
"Worked as described. The teardrop shaped receiver does not work, warning!",1.0
The main feature of these headphones is comfort. They are very light in weight for an Orthodynamic. I can wear these for several hours without any discomfort. Here are some graphs of their frequency response. http://www.innerfidelity.com/images/HiFiMANHE5602014.pdf,1.0
These work great for us. Good sound and bass. We leave them on all the time and just connect to our Bluetooth when we go to the pool. Most people don't notice them until we turn them on.,1.0
works as advertised,1.0
"Very nice and portable kit for traveling.  One tip ... I had a confusion about 110v vs. 220 v.  I finally realized that the chargers I use are switching power supplies.  That means that they sense the voltage and SWITCH to the proper circuit for that voltage.  If you look at the fine print on your wall wort (using a high power microscope ;-) you will see that they will take 110-220 VAC.  So these are just PLUG ADAPTORS.  IOW, they allow our two blade plug to connect to ones with round pins, for example.  They don't care about voltage at all.  Just sayin'",1.0
wonderful product,1.0
Shipped fast and work fine,1.0
Super sound anywhere you want it.,1.0
"Great little speaker. Use it for walks and around the house. Love that it has FM radio. The hands free feature is an added bonus. I am able to answer calls and texts, then my phone goes back to playing my music when I'm done. I have 2 iFox Creations products and love them. What other Bluetooth speaker gives you the capability of hands free, FM radio, auxiliary and a micro SD for such a great price?!",1.0
Can't beat the price! I expected about 30 channels and got 39 where I live. It was easy to assemble and stick to the back of my TV. I love that this doesn't need to plug in to an outlet and hides behind my tv. I have another antenna but the rabbit ears are easily noticeable wherever I place it. I love not paying for cable when this does just fine. Highly recommend!,1.0
Works like a charm,1.0
This is a great product. So perfect for traveling - easy to use!,1.0
:),1.0
Sounds great. Does anyone know if you can pair more than one of these speakers to same Bluetooth device for increased sound??,1.0
Write Correctly and keep the data well,1.0
"Great purchase, was as expected",1.0
Quick to setup and easy to use. clear voice works well.  The delay button is very useful.  Sounds wonderful for an all in one package.,1.0
Worked right out of the package. My tv is about 7 years old and I did not have one problem using it with my tv.,1.0
It really good. I like it very much.,1.0
"This is a great quality cable, but I needed a BNC cable with a higher frequency, to the video feed I have to send through it. But check you camera video feed frequency rating for the required cable.",1.0
"If your looking to get HD channels without trouble, then this is it. Put it on a window and connect it to your TV, scan for channels somewhere on your TV's settings and that's about it.",1.0
"Leveling with a Vizio M70-C3 70&#34; 4K tv.  Everything went well, except for the leveling.  Here's my $1.00 fix.  It takes a leap of faith to let go of that tv after it is mounted, but the bracket does as advertised; except, hold this large size tv level.  No matter how tight I tightened the two screws on the back (Screw S) in the instructions, the tv would still lean to the right (front facing).  I eventually removed the bottom screw and took it to home depot because I was slowly stripping out the head.  I found that this is a metric M5 x 16mm Flat hd Phillips Zinc Plated machine screw with Home Depot part # 574 792. I picked up a pack of those, but also the M5-.8 x 16MM Pan Head Philips machine screw (2 pack) with Home Depot # 204 462 (http://www.homedepot.com/p/Crown-Bolt-M5-16-mm-Phillips-Pan-Head-Machine-Screws-2-Pack-36958/202836136). I ended up using the pan head on the bottom and that worked great, immediately solving the problem.<br /><br />For some reason, no matter how tight I tightened the screws that came with the device, it wouldn't hold. I would recommend actually placing a small level on the top of the tv as well while you're doing this.<br /><br />Here's what it looks like with the pan head machine screw on the bottom hole: http://i.imgur.com/HTQj8ho.jpg<br /><br />Here are the machine screws in their packaging from Home Depot: http://i.imgur.com/dVsFhuz.jpg?1<br /><br />M5 fit at Home Depot:  http://i.imgur.com/uCvvywj.jpg",1.0
"Sounds great, love the lights, forget the radio part, has bluetooth.",1.0
Good product.,1.0
Met all my needs. Tested it with known good and bad wires and it reports everything correctly.,1.0
Gret investment to protect my outside 42&#34; TV,1.0
"The construction is really good - solid wires, solder connections are good.  I previously an Antenna Transformer from a different manufacture and it was cheaply made and broke after a couple of months.<br /><br />I recommend this product.",1.0
Got this record player for  my boyfriend who is a musician! He absolutely loved it. Played Bob Marley the first time we used it and it was the perfect record to play! Music like that was meant to be played on record players like this. :) A wonderful buy and great gift for someone who is hard to get gifts for because the next time you'll know to just get them a record :),1.0
Second set of speakers for my TV and this sound bar works great.,1.0
high quality neoprene.  zipper is awesome.  cables organized.,1.0
Good service very happy,1.0
loved it--reordered anain for a friend,1.0
nice,1.0
it's excellent! it works so well for deaf and hard of hearing people.,1.0
I love the skull candy earbuds and have been buying them for years in different iterations.  These ones have the built in mic/mute button which is nice if I'm listening to music while doing chores and want to pause to talk to someone or answer the phone.<br /><br />They fit in my ear comfortably.  My wife loves them too and they fit her just as well.  The adjustable pads make it easy to fit to different size ears.,1.0
Work as expected.,1.0
Had to return first ones but still awesome,1.0
"I live in an apartment in NJ, that faces away from NYC.  I have been using a Terk antenna but thought I would try the Philips because I was tired of<br />having to adjust the antenna position.  The Philips gets better reception.  I still need to adjust the antenna position occasionally, but the Philips attachment hardware makes this easy.  Rather than use the metal clamps that are included, I just use a bungee cord to fasten it to the door of a kitchen cabinet so I can easily adjust the antenna positioning.",1.0
It had everything I need... excellent sounr,1.0
Never doubt that this small box will sound good!!  Amazingly clear with adequate bass!! Best value for the $$$$$$$$  I have seen!!!  I bought a second one after trying out the first. The micro-sd mp3 player built in is a BONUS!!!!   Update:  Be careful ...Version II might have Bluetooth 4 and a &#34;little more power&#34;.....but they did away with the built-in Micro-SD card slot and MP3 player!!! Why would thy do this???? The Version I device can be used as a &#34;stand-alone&#34; Player!!!,1.0
Very solid product.  I have purchased products repeatedly from Twisted Veins and have uniformly been pleased.  Highly recommended.,1.0
Great headphones.,1.0
"I was a little skeptical about the quality of such a low priced TV mount but I was very pleased to find such a quality product arrive at my door. The install took just a few minutes and didn't have any issues or complications. I mounted a 43&#34; Vizio with ease. The mount seems strong enough for a 70&#34; if you wanted. Everything was included that was needed for the install plus a few extra bonuses. There are Velcro straps on the arm to secure the wires which makes for a very clean look. Plus it includes a 6' HDMI cable also.<br /><br />Great quality, fast shipping. Couldn't be happier and I didn't have to spend $100 at the local big box stores for a lesser quality TV mount. Don't be scared to purchase",1.0
Works great with my receiver and digital media box.,1.0
"I have an old speaker system in my walls throughout the house and it doesn't have a Bluetooth option to play music through it. So every time I want to listen to the tunes in all rooms I have to plug my phone into the audio jack and leave it there. Kind of frustrating. So when I got offered to try out this little gadget at a discounted price in exchange for my honest and unbiased review,  I jumped on it.<br />Well this little device has changed my life. The Assem Bluetooth Transmitter is very easy to use,  connect it to your bluetooth capable device,  plug it into the serious and voila you get music without sacrificing your phone ☺.<br />The sound quality is very good. On some songs you can here a little fuzzy noise but once you turn it up, it disappears.<br /><br />I also tried it out with my old laptop that is not bluetooth enabled and plugged the assem transmitter into the laptop audio jack and connected my bluetooth headphones to listen to something on Netflix. Work like a charm.<br /><br />Overall I can recommend the gadget.<br />It works great as a receiver and transmitter. Sound quality is excellent.<br />The price is reasonable.<br />Battery lasts for me 6+ hours.",1.0
This item worked perfectly! I bought this to replace a missing adaptor for one of those plug in baby swings and it worked like a charm!,1.0
have 2 of these and love them,1.0
I like This mp3 player it work buy this product it is a great buy,1.0
The best!,1.0
OK,1.0
Great,1.0
Great......worth the money and then some,1.0
"Great for the price, love it!",1.0
Just as described!,1.0
initially received the defective item...after that received another item and it works good,1.0
Works as advertised.  Using it to sync my Bluetooth headphones to the TV when the wife wants to sleep and I want to stay up.,1.0
"&#34;I can tell, hands down, it will be the best experience with stereo. Anyone in need of a cheap stereo experience,  it would be the best.&#34;",1.0
Worked better than the more expensive set it replaced.  Great price fast delivery.  Why buy anywhere else.,1.0
"I chose the Cheetah mount for my 40&#34; TCL Roku TV after a lot of researching.  This was a great price ($28) and had amazing reviews.  Now I see why.  The mount itself is heavier than my TV, but not too heavy.  My TV is just very light.  My boyfriend was able to put together the mount and hang it in under than 30 minutes.  It only required two people for the hanging of the TV itself (the mount screws into the TV).  It was a super painless experience, and after a few days of having it, I LOVE it.  It looks so professional to not be able to see the mount at all.  And it moves with ease, but not so easy that it moves without you wanting it to.  It tilts 360 degrees and has a pretty large range of movement.  Not to mention the well thought out packing.  It came with a small level to help you install the mount, and a very nice corded HDMI cord that is 10' long in case you need a longer cord than what you were using with the TV closer to the ground.  I would highly recommend this TV mount!!",1.0
Very sturdy. Easy to install.,1.0
"It works great and fast! good price too! if you are looking for a cheap HDMI cable that would last, i would suggest this little guy :)",1.0
Love it<br />Great bluetooth range and reception. The battery does last 10+ hours. Sound quality is what they claim it is.,1.0
Over the ear headphones are more secure when I am working out. They are lightweight and very comfortable. Thanks Amazon you always make me happy!!,1.0
